,Study,Run,vconst_corr,vconst_2,vconst_3,vconst_4,vconst_5,vconst_7,ah_corr,ah_bolus,slm_corr,efficiency_factor,tidal_mix_max,vertical_decay_scale,convect_corr,bckgrnd_vdc1,bckgrnd_vdc_ban,bckgrnd_vdc_eq,bckgrnd_vdc_psim,Prandtl,outcome
35,1,36,0.198483945168037,0.436048951901547,0.668261272744793,0.995954859278734,0.109088587221534,0.0349163669601289,0.264479132925367,0.99252883785456,0.700669385018086,0.410696095622713,0.000418996808326078,0.309554721433151,0.73163035234902,0.69951657580548,0.14332329128843,0.249720025936969,0.129110679377077,0.82339026371224,1
36,1,37,0.492837052091231,0.236896454132834,0.636875173174,0.541799711727071,0.0688640696358763,0.860347024043504,0.457340372246431,0.059165141141663,0.382443994080596,0.349005877789265,0.333492746545622,0.298010500147938,0.763592802001059,0.0645411428245198,0.000731960292129466,0.745185425590413,0.671101148095395,0.00569879957474768,1
37,1,38,0.942360704907009,0.758718331040452,0.475841498431853,0.833072592354276,0.0932497801427315,0.161020770177452,0.828598425255364,0.215000754240382,0.392581684987009,0.650205946671,0.818059952131524,0.0167908266471284,0.393926544580608,0.622842759055654,0.068229331389173,0.592252771443842,0.555532290540739,0.102812311939326,1
38,1,39,0.403572912117104,0.62418100347018,0.352266838401556,0.691971240186184,0.214773626236193,0.814583783542426,0.437887972601068,0.220244533959258,0.57482733994386,0.256850097540559,0.545554604064414,0.360005899527782,0.0525210257322113,0.920705524405154,0.676870103620199,0.828808790885119,0.29933620944438,0.121719625794018,1
39,1,40,0.122877339907507,0.604438372737624,0.491998566084334,0.117148365602932,0.403813847704117,0.591458200280451,0.657343117970352,0.182310430007055,0.654877857320631,0.558981592354313,0.60061818424664,0.0349299813788901,0.74594843781993,0.0552278585227516,0.951102504458847,0.742371089342567,0.38651907736332,0.784525825652397,1
40,1,41,0.809336176257218,0.25225114503539,0.554051210413066,0.0564988485459859,0.569248969719693,0.0538637523254793,0.476065605304514,0.0441429054118796,0.154593587431332,0.218627511490032,0.356989706762962,0.382902888516481,0.215716961260315,0.71770473122338,0.324639640277665,0.713245167504323,0.461034506172614,0.522124229259012,1
41,1,42,0.931779857113077,0.534487387969986,0.0723501918863298,0.508043943630117,0.797350636151774,0.854941721345918,0.534399284149468,0.499421222299699,0.865816303610336,0.514790592299929,0.500726071851224,0.410410369945586,0.549086272223697,0.117908580076052,0.901308791869733,0.274064094086902,0.644323261975983,0.0387893021546511,1
42,1,43,0.319991404532144,0.500185765588604,0.542541512887045,0.578932289612324,0.939126686151656,0.18756371188469,0.643975152543539,0.101767815379167,0.610325830657449,0.380909513943414,0.878104988083295,0.681669557137259,0.92923932735834,0.988241664099041,0.136341162386816,0.128085920628574,0.648092820853667,0.384532117844921,1
43,1,44,0.675576680387732,0.904870744268151,0.965466725207968,0.763904438387706,0.633558895804971,0.759305094664968,0.216829512898241,0.255340613775317,0.665202851726725,0.368364858745028,0.747901740183846,0.934943768585152,0.956876100813194,0.42029541624296,0.98699747479857,0.955677422534467,0.485108415765636,0.206474048663706,0
44,1,45,0.132895596970855,0.961589490057021,0.514782508861066,0.819531342000441,0.28864434224217,0.52893126588056,0.796683771362424,0.843941961693215,0.0371394827353975,0.464196775695826,0.776284522609785,0.775231830026799,0.124201822114021,0.740231589834568,0.88394731416548,0.203020177601784,0.0322777389302953,0.68873416036238,1
45,1,46,0.366113847996004,0.162144607841037,0.55923018093195,0.888008264983849,0.334936440210893,0.0899157586727394,0.466294991350474,0.652752668869733,0.541212114493828,0.475613798806443,0.373546016213691,0.709623017726052,0.613064649257446,0.884660433030997,0.87565215642357,0.549356305954926,0.166464892745069,0.537765078881703,1
46,1,47,0.115795247567196,0.761214167835553,0.344103064627334,0.777035822262728,0.158458300211673,0.664698655614888,0.576138703835507,0.0446865464082091,0.774181311915162,0.497616292589292,0.394574678621979,0.0678445353418485,0.0577840168417121,0.153044140830429,0.613849774618736,0.271658445811933,0.0599703706451691,0.595262407155759,1
47,1,48,0.862134440126828,0.390890688454318,0.599260394980147,0.854088526744292,0.771460457928737,0.0607177652276328,0.305602084373175,0.719193431807475,0.490189206720485,0.604712408342553,0.530932908624203,0.0598183811616359,0.606468901841435,0.209065802183209,0.961279904645764,0.791848339942387,0.190488063458663,0.843583388574835,1
48,1,49,0.728289292994628,0.783255210227798,0.959955337496164,0.0549775271107339,0.422301892861206,0.189558872951763,0.768512843911432,0.898006016216499,0.940132771453095,0.696244800446503,0.0142543004308309,0.84872259952309,0.269196683678051,0.317334870344752,0.365386351517453,0.732466847203775,0.445871943138384,0.0031839535675115,0
49,1,50,0.89213599930776,0.83426494844025,0.732401137831362,0.375062161277876,0.720275108448954,0.939296778775234,0.224490946619254,0.860446095010007,0.866763568890746,0.830675932517947,0.989770718701442,0.575231638634836,0.441943834099866,0.325760051243317,0.00909680804858605,0.94749346831296,0.845073061502383,0.63929357218375,1
50,1,51,0.347202038802465,0.0230736126993886,0.665625898840112,0.967062064335267,0.378127830403132,0.336371063184924,0.821556961325566,0.911618133038023,0.788943745366608,0.827206718142972,0.492424010145219,0.5669990181108,0.634461258319465,0.0694074867319108,0.514058497398057,0.319300218124408,0.430015179163052,0.304842704667761,1
51,1,52,0.466558712481572,0.925630406176464,0.604524127145608,0.304059528378355,0.585936556879379,0.541660086489799,0.894943881699712,0.973058215189828,0.249589976846861,0.776805635121288,0.487479379315239,0.3666938301939,0.0943320840571282,0.441679144509705,0.356113334509751,0.694971098308451,0.88977506991036,0.180346114109529,1
52,1,53,0.602310923664157,0.822251677462676,0.91454896246885,0.264409831011047,0.0270935528329573,0.691120834016085,0.971818119278436,0.672251296245182,0.724062627403893,0.738698378677428,0.514834945668311,0.244433985841978,0.0386548919473878,0.258081677685388,0.817546922488448,0.667177619843278,0.07418516296764,0.467084222047641,1
53,1,54,0.63457597117069,0.581643588721959,0.0536015076756787,0.293927283221597,0.299381832262345,0.534213446904646,0.156428096178246,0.638371506581703,0.557335565437097,0.535018167058782,0.270266609311673,0.754844023170881,0.93351786001068,0.709916465368587,0.589109396541284,0.802357845902184,0.423920873667682,0.256743638538238,1
54,1,55,0.684860702407442,0.46809566363744,0.709534027845236,0.964369270400816,0.673797860098744,0.131001679229343,0.708803628482079,0.619074040705648,0.524285472744506,0.225810922291647,0.0168697111036938,0.237430927795099,0.683610970846429,0.315721824942415,0.250014568594957,0.0466227523465123,0.744735321221459,0.763153234801979,1
55,1,56,0.89637678805868,0.195539942210436,0.461462157499045,0.7090335148516,0.880215546527566,0.323155789479561,0.299818414686402,0.947649339511473,0.985766591363224,0.165824002432378,0.677365661032187,0.1999107092606,0.0774494477521835,0.12420323902948,0.756140480477673,0.220592698828679,0.327888200825287,0.556321365717384,1
56,1,57,0.137194126765502,0.45153636051109,0.629057517685254,0.239815314037777,0.990160040002471,0.356758149653776,0.313226611873445,0.594776789374494,0.215719860256649,0.686376529871227,0.689950091285734,0.719656797594183,0.173151177337341,0.364854956898165,0.428454533185706,0.916977817001235,0.750696192174736,0.157700002219321,1
57,1,58,0.964652881894208,0.867315296523479,0.436952855396601,0.0700292323444349,0.144874781851346,0.199279007131958,0.701176995296393,0.366410507605825,0.964650290136018,0.127939288034879,0.687026242143474,0.971489194150651,0.0259566842953467,0.344135572426279,0.0997463104974789,0.207239846958934,0.000465106048310796,0.949122277639496,0
58,1,59,0.440491798940476,0.286689667130768,0.750673766153502,0.88189969619141,0.924710001063067,0.777144538170089,0.977848940111127,0.304483278457903,0.206219343557798,0.712282808126312,0.00777218554996781,0.201377308161722,0.0868489561304967,0.489029252698593,0.932231859103517,0.725313076952524,0.85520186969079,0.0717842086761569,1
59,1,60,0.22447180271071,0.998814815519532,0.66095011428697,0.795793789790736,0.201660214511988,0.645861385898509,0.558637394198578,0.473619940796763,0.0170651134789093,0.0600020410415406,0.167684005733786,0.553579371145719,0.26585737977746,0.183513061360766,0.277597192667114,0.654309440343382,0.529665911261044,0.294342438673548,1
60,1,61,0.258905911039457,0.718117959916384,0.237975838220316,0.256836855848733,0.29049146984859,0.279040980000152,0.386212375747143,0.0651320917712938,0.88402883280198,0.430730243782616,0.723415277554239,0.522959928563796,0.692042189185869,0.578569964358272,0.750851351562111,0.809193296065657,0.930043932173349,0.0547072008394429,1
61,1,62,0.522210710180095,0.560967688948019,0.0483225468546152,0.809188923193141,0.930970332396423,0.786756897108474,0.0689395895783996,0.730029771672303,0.782070196720047,0.202449469021262,0.279106013943803,0.372409191987632,0.41264869367652,0.647267596807796,0.679132371536818,0.899988576564161,0.803916725177421,0.0251707874122075,1
62,1,63,0.616469386897774,0.741595574297631,0.781655731343198,0.0334201529182286,0.239746586344618,0.149745398362736,0.40523288613832,0.937797018810589,0.0630709324045003,0.0340824269340373,0.633758383442182,0.319370063977678,0.992911709034039,0.408746157796122,0.385853572947801,0.554430241912551,0.455547065418472,0.250476498687122,0
63,1,64,0.108849255866112,0.805421797045144,0.388095104321837,0.251939027544318,0.392807037466102,0.088558540354845,0.339881245509928,0.0176191559151953,0.60045329568416,0.539978006818435,0.0762217637772361,0.350706444544872,0.901758133550174,0.135815572122939,0.256837691397716,0.430274874674311,0.886182918966127,0.943307507585268,1
64,1,65,0.467026279397153,0.44764926272522,0.565571023099538,0.361593516715543,0.652016088312181,0.801629691107923,0.750646936130296,0.955124921700917,0.534233248994375,0.875552782852254,0.444225458473536,0.128867904861302,0.90761439696006,0.358759185277287,0.895476070601337,0.755524774576123,0.764245161993636,0.778631874100149,1
65,1,66,0.66303898581019,0.266648661023161,0.105045812217415,0.922150028343053,0.232657981378078,0.120186551540003,0.0222084362434947,0.367209360072027,0.936907074180069,0.595062145022934,0.593229194091529,0.418346731619547,0.331339324160944,0.481610134042178,0.194637201109435,0.762999990291427,0.219925011562493,0.23341528752353,1
66,1,67,0.166142734751984,0.280268303980119,0.0688179513374861,0.73433179918599,0.534125598620933,0.0138682135445479,0.145605292406657,0.578664537223004,0.895256757959982,0.865405562253565,0.550563554858995,0.505379957901055,0.751907653538768,0.334614705609985,0.767593438244269,0.108096695765076,0.602484380302485,0.903097250306099,1
67,1,68,0.542796895223566,0.217061037685359,0.270332530056799,0.610046130470517,0.321921242767065,0.571762814485312,0.212128053218798,0.147202875015015,0.949518003445377,0.0200362428932243,0.365211025537509,0.213456317879414,0.326099742256984,0.382850965292244,0.125316375029635,0.997264665645909,0.726788057635227,0.814627398995475,1
68,1,69,0.310352089008989,0.551352607522211,0.330233104799925,0.69999900127166,0.451201288394319,0.00121479246558414,0.515301708658484,0.247203771359959,0.0862826670028476,0.294501185444338,0.981731100552456,0.855553717582693,0.221854598145,0.573423191572591,0.217769048265957,0.502410383517336,0.336715667755601,0.550297099478646,1
69,1,70,0.554228936140942,0.640316599669555,0.179199255044416,0.943815546605684,0.965435005156582,0.90797843869465,0.288346735415204,0.137220908577243,0.931199004058726,0.450723416372461,0.931248329700126,0.26867350049886,0.716455976980634,0.769175213224823,0.776213808509055,0.96936335062815,0.591592916406484,0.85232110394734,1
70,1,71,0.0604713997428512,0.0334731140872463,0.274571719027072,0.336015463174165,0.0593980477579558,0.875912177340231,0.699808499871546,0.404412807433659,0.860247234030005,0.15656176008698,0.888766321319983,0.210467648225474,0.575219937952028,0.652341125544626,0.210176416597743,0.57655156305603,0.652819298704465,0.191310277354851,1
71,1,72,0.837178395945941,0.349208930169697,0.139125013214329,0.910652474647698,0.723873441389554,0.436198136181984,0.444313652637518,0.892269656900316,0.275854628886251,0.57298709369368,0.569574457159938,0.593269911545535,0.680707384273409,0.520421646046452,0.0730671235774126,0.120635547249629,0.516307975908017,0.660015131992339,1
72,1,73,0.271418070723302,0.653108676762268,0.992799692815687,0.779836685369567,0.462740724769214,0.225661527838868,0.570828646887093,0.523450333768657,0.223128584547278,0.15192582392677,0.459888825011957,0.189587662027527,0.673339447085487,0.109551196923065,0.534734374839657,0.710132158122077,0.831459793968436,0.898193943024509,1
73,1,74,0.0239211814490974,0.788500446012605,0.392744968821191,0.862112078776893,0.81537587605158,0.631074978765617,0.47008630895806,0.528564054267998,0.979534558305102,0.649464184028976,0.384347490935276,0.175652765820268,0.344239331261875,0.701359033461711,0.301936325555046,0.93926765296039,0.316415109820405,0.701766063386781,1
74,1,75,0.273813075044502,0.608293175349374,0.168283337679329,0.676351719244848,0.0137155262805107,0.819180038326885,0.54149352096849,0.49346832847352,0.180407949130878,0.612111626846146,0.465531275928434,0.902260318086741,0.631584454279962,0.0990889135088461,0.542684186255145,0.163612562716783,0.816358145581196,0.711908856934557,1
75,1,76,0.498438557465043,0.518290191196784,0.0158442908083088,0.0393335459753871,0.803373024139242,0.741796008510411,0.904928524003157,0.0380762213530639,0.27091592355476,0.661655043077189,0.141962384912444,0.80440557419788,0.478240797550986,0.979943257350371,0.727646319334033,0.347658837101577,0.988852532828847,0.447937339240323,1
76,1,77,0.288344673216084,0.943531631457153,0.797573649651733,0.80385748972961,0.632701241244406,0.220554849033295,0.42606642079643,0.563584845588128,0.797355406855543,0.103694907971657,0.85375179511676,0.984102601153103,0.0667133149432225,0.396409635298833,0.692715908224797,0.188350674543633,0.905609741081328,0.350073787775666,1
77,1,78,0.906736350593726,0.845611296559218,0.0338895881380368,0.382948433500455,0.645634928764775,0.93279141343535,0.0400954224880681,0.549631500000962,0.217778785000296,0.923008111287425,0.353317852644249,0.828581166364407,0.865205794182192,0.0840831930632703,0.36743263419614,0.537126415370342,0.0875757645246469,0.272303462225116,0
78,1,79,0.790757065998493,0.0964385099333917,0.376166032080072,0.323435174580663,0.271644605374118,0.915758461203788,0.0965771597279753,0.672209078383942,0.911200080489895,0.321788198432315,0.236770833697583,0.40300979544926,0.619775866677001,0.50206450786338,0.998482551601611,0.160838851354654,0.264850494503561,0.478664184291847,1
79,1,80,0.644259172574513,0.969021720334421,0.815632447676681,0.561209651050416,0.778105763384761,0.454346596610008,0.918361022128051,0.809918174793064,0.254701636961868,0.419313153427922,0.78090215086316,0.0153046507504768,0.432229440566152,0.772508809804761,0.522023963643651,0.0772065170794828,0.172864678244675,0.847359343673775,1
80,1,81,0.244118440799259,0.177208619841581,0.291809654781698,0.39757358981167,0.493666776886675,0.313844292905802,0.853588112842084,0.504978097043931,0.769069332403079,0.869796104751165,0.955374787015737,0.814387933743031,0.334515890561872,0.50560372781086,0.380875028686649,0.700990774517413,0.342792680885435,0.709021884919558,1
81,1,82,0.805180115903365,0.0699654029151942,0.31403406211175,0.137249632715247,0.0299128816165547,0.37776028443283,0.887131866940763,0.164777407157493,0.432479646239274,0.0690084153385315,0.891442618595384,0.431570013985037,0.0786513112200838,0.733348865946754,0.493008052909539,0.566695920288718,0.0470511512209971,0.320187993845643,1
82,1,83,0.671586865596732,0.730204552598297,0.949888528814901,0.274112963909283,0.821363572797013,0.990450473278502,0.0458886793724054,0.115100909459094,0.168343277271681,0.00951989889791649,0.823803221535248,0.53283020340734,0.603478102245005,0.0764250968220747,0.240844644152093,0.438137699802044,0.866115093471792,0.109018821288676,1
83,1,84,0.579401778411637,0.510160562878526,0.221874801334666,0.555485938472621,0.689032057856416,0.0764601659068527,0.249088133843098,0.265130695291898,0.893472446555582,0.54453866472209,0.510709208560486,0.127522917407461,0.666517669944247,0.94389113606885,0.606817826234166,0.989129464197645,0.188198980650243,0.907211754560315,1
84,1,85,0.977305167916023,0.597217739934826,0.309078482013299,0.98351442437205,0.279499781818594,0.900334832213249,0.760157656699367,0.204949879739433,0.564339068039165,0.755481012165546,0.862397353022566,0.703169078908912,0.55454433502293,0.32793200349875,0.829221972952493,0.0549884025718913,0.977708673777265,0.50475635588971,0
85,1,86,0.473098871481811,0.979195614531636,0.256343501398805,0.0119558514160518,0.553194851499413,0.554762230090434,0.583126447521822,0.922551048610411,0.468277598367745,0.768533617705624,0.913489021460473,0.183761139613731,0.839340067288786,0.285804467327478,0.907019726964386,0.461765257260089,0.635196488844748,0.0210742535328285,0
86,1,87,0.508078428551865,0.568952284281193,0.0109882859927084,0.351661825678052,0.895744628384192,0.682488191621895,0.998458949669212,0.438382670291078,0.30040457944722,0.338091479728205,0.179809425451741,0.229032271051417,0.188710439780778,0.844192945980466,0.390762767056003,0.283138947814909,0.500086499380672,0.307006580748647,1
87,1,88,0.482891238698115,0.917950846706258,0.570038151600035,0.466117170053379,0.112734869805475,0.926428911435262,0.257335114316083,0.12526531925994,0.426802798403271,0.995409416104666,0.0280723872646275,0.300612119278715,0.0113462483393959,0.606609496851969,0.696640027456709,0.44489192493234,0.521261800067602,0.732127237603223,1
88,1,89,0.54994188501603,0.988603925050443,0.381533850281913,0.601424466416291,0.131195627255106,0.208842440474675,0.809848032988763,0.928802118666418,0.689969217228806,0.667965950431405,0.204841353730039,0.625113496765132,0.0468505774094309,0.543081570869415,0.103849352636219,0.611193342148585,0.703175166281612,0.372334836639412,1
